M49,iso,year,indicator_id,value
31,AZE,2010,1,1
31,AZE,2011,1,1
31,AZE,2012,1,1
31,AZE,2013,1,1
31,AZE,2014,1,1
31,AZE,2015,1,1
31,AZE,2016,1,1
31,AZE,2017,1,1
108,BDI,2004,1,1
108,BDI,2005,1,1
108,BDI,2006,1,1
108,BDI,2007,1,1
108,BDI,2008,1,1
108,BDI,2009,1,1
108,BDI,2010,1,1
108,BDI,2011,1,1
108,BDI,2012,1,1
108,BDI,2013,1,1
108,BDI,2014,1,1
108,BDI,2015,1,1
108,BDI,2016,1,1
108,BDI,2017,1,1
204,BEN,2004,1,1
204,BEN,2005,1,1
204,BEN,2006,1,1
204,BEN,2007,1,1
204,BEN,2008,1,1
204,BEN,2009,1,1
204,BEN,2010,1,1
204,BEN,2011,1,1
204,BEN,2012,1,1
204,BEN,2013,1,1
204,BEN,2014,1,1
204,BEN,2015,1,1
204,BEN,2016,1,1
204,BEN,2017,1,1
854,BFA,2004,1,1
854,BFA,2005,1,1
854,BFA,2006,1,1
854,BFA,2007,1,1
854,BFA,2008,1,1
854,BFA,2009,1,1
854,BFA,2010,1,1
854,BFA,2011,1,1
854,BFA,2012,1,1
854,BFA,2013,1,1
854,BFA,2014,1,1
854,BFA,2015,1,1
854,BFA,2016,1,1
854,BFA,2017,1,1
50,BGD,2004,1,1
50,BGD,2005,1,1
50,BGD,2006,1,1
50,BGD,2007,1,1
50,BGD,2008,1,1
50,BGD,2009,1,1
50,BGD,2010,1,1
50,BGD,2011,1,1
50,BGD,2012,1,1
50,BGD,2013,1,1
50,BGD,2014,1,1
50,BGD,2015,1,1
50,BGD,2016,1,1
50,BGD,2017,1,1
100,BGR,2004,1,1
100,BGR,2005,1,1
100,BGR,2006,1,1
100,BGR,2007,1,1
100,BGR,2008,1,1
100,BGR,2009,1,1
100,BGR,2010,1,1
100,BGR,2011,1,1
100,BGR,2012,1,1
100,BGR,2013,1,1
100,BGR,2014,1,1
100,BGR,2015,1,1
100,BGR,2016,1,1
100,BGR,2017,1,1
70,BIH,2004,1,1
70,BIH,2005,1,1
70,BIH,2006,1,1
70,BIH,2007,1,1
70,BIH,2008,1,1
70,BIH,2009,1,1
70,BIH,2010,1,1
70,BIH,2011,1,1
70,BIH,2012,1,1
70,BIH,2013,1,1
70,BIH,2014,1,1
70,BIH,2015,1,1
70,BIH,2016,1,1
70,BIH,2017,1,1
112,BLR,2004,1,1
112,BLR,2005,1,1
112,BLR,2006,1,1
112,BLR,2007,1,1
112,BLR,2008,1,1
112,BLR,2009,1,1
112,BLR,2010,1,1
112,BLR,2011,1,1
112,BLR,2012,1,1
112,BLR,2013,1,1
112,BLR,2014,1,1
112,BLR,2015,1,1
112,BLR,2016,1,1
112,BLR,2017,1,1
84,BLZ,2005,1,1
84,BLZ,2006,1,1
84,BLZ,2007,1,1
84,BLZ,2008,1,1
84,BLZ,2009,1,1
84,BLZ,2010,1,1
84,BLZ,2011,1,1
84,BLZ,2012,1,1
84,BLZ,2013,1,1
84,BLZ,2014,1,1
84,BLZ,2015,1,1
84,BLZ,2016,1,1
84,BLZ,2017,1,1
68,BOL,2004,1,1
68,BOL,2005,1,1
68,BOL,2006,1,1
68,BOL,2007,1,1
68,BOL,2008,1,1
68,BOL,2009,1,1
68,BOL,2010,1,1
68,BOL,2011,1,1
68,BOL,2012,1,1
68,BOL,2013,1,1
68,BOL,2014,1,1
68,BOL,2015,1,1
68,BOL,2016,1,1
68,BOL,2017,1,1
76,BRA,2004,1,1
76,BRA,2005,1,1
76,BRA,2006,1,1
76,BRA,2007,1,1
76,BRA,2008,1,1
76,BRA,2009,1,1
76,BRA,2010,1,1
76,BRA,2011,1,1
76,BRA,2012,1,1
76,BRA,2013,1,1
76,BRA,2014,1,1
76,BRA,2015,1,1
76,BRA,2016,1,1
76,BRA,2017,1,1
64,BTN,2005,1,1
64,BTN,2006,1,1
64,BTN,2007,1,1
64,BTN,2008,1,1
64,BTN,2009,1,1
64,BTN,2010,1,1
64,BTN,2011,1,1
64,BTN,2012,1,1
64,BTN,2013,1,1
64,BTN,2014,1,1
64,BTN,2015,1,1
64,BTN,2016,1,1
64,BTN,2017,1,1
72,BWA,2004,1,1
72,BWA,2005,1,1
72,BWA,2006,1,1
72,BWA,2007,1,1
72,BWA,2008,1,1
72,BWA,2009,1,1
72,BWA,2010,1,1
72,BWA,2011,1,1
72,BWA,2012,1,1
72,BWA,2013,1,1
72,BWA,2014,1,1
72,BWA,2015,1,1
72,BWA,2016,1,1
72,BWA,2017,1,1
140,CAF,2004,1,1
140,CAF,2005,1,1
140,CAF,2006,1,1
140,CAF,2007,1,1
140,CAF,2008,1,1
140,CAF,2009,1,1
140,CAF,2010,1,1
140,CAF,2011,1,1
140,CAF,2012,1,1
140,CAF,2013,1,1
140,CAF,2014,1,1
140,CAF,2015,1,1
140,CAF,2016,1,1
140,CAF,2017,1,1
152,CHL,2004,1,1
152,CHL,2005,1,1
152,CHL,2006,1,1
152,CHL,2007,1,1
152,CHL,2008,1,1
152,CHL,2009,1,1
152,CHL,2010,1,1
152,CHL,2011,1,1
152,CHL,2012,1,1
152,CHL,2013,1,1
152,CHL,2014,1,1
152,CHL,2015,1,1
152,CHL,2016,1,1
152,CHL,2017,1,1
156,CHN,2004,1,1
156,CHN,2005,1,1
156,CHN,2006,1,1
156,CHN,2007,1,1
156,CHN,2008,1,1
156,CHN,2009,1,1
156,CHN,2010,1,1
156,CHN,2011,1,1
156,CHN,2012,1,1
156,CHN,2013,1,1
156,CHN,2014,1,1
156,CHN,2015,1,1
156,CHN,2016,1,1
156,CHN,2017,1,1
384,CIV,2004,1,1
384,CIV,2005,1,1
384,CIV,2006,1,1
384,CIV,2007,1,1
384,CIV,2008,1,1
384,CIV,2009,1,1
384,CIV,2010,1,1
384,CIV,2011,1,1
384,CIV,2012,1,1
384,CIV,2013,1,1
384,CIV,2014,1,1
384,CIV,2015,1,1
384,CIV,2016,1,1
384,CIV,2017,1,1
120,CMR,2004,1,1
120,CMR,2005,1,1
120,CMR,2006,1,1
120,CMR,2007,1,1
120,CMR,2008,1,1
120,CMR,2009,1,1
120,CMR,2010,1,1
120,CMR,2011,1,1
120,CMR,2012,1,1
120,CMR,2013,1,1
120,CMR,2014,1,1
120,CMR,2015,1,1
120,CMR,2016,1,1
120,CMR,2017,1,1
180,COD,2004,1,1
180,COD,2005,1,1
180,COD,2006,1,1
180,COD,2007,1,1
180,COD,2008,1,1
180,COD,2009,1,1
180,COD,2010,1,1
180,COD,2011,1,1
180,COD,2012,1,1
180,COD,2013,1,1
180,COD,2014,1,1
180,COD,2015,1,1
180,COD,2016,1,1
180,COD,2017,1,1
178,COG,2004,1,1
178,COG,2005,1,1
178,COG,2006,1,1
178,COG,2007,1,1
178,COG,2008,1,1
178,COG,2009,1,1
178,COG,2010,1,1
178,COG,2011,1,1
178,COG,2012,1,1
178,COG,2013,1,1
178,COG,2014,1,1
178,COG,2015,1,1
178,COG,2016,1,1
178,COG,2017,1,1
170,COL,2004,1,1
170,COL,2005,1,1
170,COL,2006,1,1
170,COL,2007,1,1
170,COL,2008,1,1
170,COL,2009,1,1
170,COL,2010,1,1
170,COL,2011,1,1
170,COL,2012,1,1
170,COL,2013,1,1
170,COL,2014,1,1
170,COL,2015,1,1
170,COL,2016,1,1
170,COL,2017,1,1
174,COM,2005,1,1
174,COM,2006,1,1
174,COM,2007,1,1
174,COM,2008,1,1
174,COM,2009,1,1
174,COM,2010,1,1
174,COM,2011,1,1
174,COM,2012,1,1
174,COM,2013,1,1
174,COM,2014,1,1
174,COM,2015,1,1
174,COM,2016,1,1
174,COM,2017,1,1
132,CPV,2005,1,1
132,CPV,2006,1,1
132,CPV,2007,1,1
132,CPV,2008,1,1
132,CPV,2009,1,1
132,CPV,2010,1,1
132,CPV,2011,1,1
132,CPV,2012,1,1
132,CPV,2013,1,1
132,CPV,2014,1,1
132,CPV,2015,1,1
132,CPV,2016,1,1
132,CPV,2017,1,1
188,CRI,2004,1,1
188,CRI,2005,1,1
188,CRI,2006,1,1
188,CRI,2007,1,1
188,CRI,2008,1,1
188,CRI,2009,1,1
188,CRI,2010,1,1
188,CRI,2011,1,1
188,CRI,2012,1,1
188,CRI,2013,1,1
188,CRI,2014,1,1
188,CRI,2015,1,1
188,CRI,2016,1,1
188,CRI,2017,1,1
262,DJI,2005,1,1
262,DJI,2006,1,1
262,DJI,2007,1,1
262,DJI,2008,1,1
262,DJI,2009,1,1
262,DJI,2010,1,1
262,DJI,2011,1,1
262,DJI,2012,1,1
262,DJI,2013,1,1
262,DJI,2014,1,1
262,DJI,2015,1,1
262,DJI,2016,1,1
262,DJI,2017,1,1
212,DMA,2005,1,1
212,DMA,2006,1,1
212,DMA,2007,1,1
212,DMA,2008,1,1
212,DMA,2009,1,1
212,DMA,2010,1,1
212,DMA,2011,1,1
212,DMA,2012,1,1
212,DMA,2013,1,1
212,DMA,2014,1,1
212,DMA,2015,1,0
212,DMA,2016,1,0
212,DMA,2017,1,0
214,DOM,2004,1,1
214,DOM,2005,1,1
214,DOM,2006,1,1
214,DOM,2007,1,1
214,DOM,2008,1,1
214,DOM,2009,1,1
214,DOM,2010,1,1
214,DOM,2011,1,1
214,DOM,2012,1,1
214,DOM,2013,1,1
214,DOM,2014,1,1
214,DOM,2015,1,1
214,DOM,2016,1,1
214,DOM,2017,1,1
12,DZA,2004,1,1
12,DZA,2005,1,1
12,DZA,2006,1,1
12,DZA,2007,1,1
12,DZA,2008,1,1
12,DZA,2009,1,1
12,DZA,2010,1,1
12,DZA,2011,1,1
12,DZA,2012,1,1
12,DZA,2013,1,1
12,DZA,2014,1,1
12,DZA,2015,1,1
12,DZA,2016,1,1
12,DZA,2017,1,1
218,ECU,2004,1,1
218,ECU,2005,1,1
218,ECU,2006,1,1
218,ECU,2007,1,1
218,ECU,2008,1,1
218,ECU,2009,1,1
218,ECU,2010,1,1
218,ECU,2011,1,1
218,ECU,2012,1,1
218,ECU,2013,1,1
218,ECU,2014,1,1
218,ECU,2015,1,1
218,ECU,2016,1,1
218,ECU,2017,1,1
818,EGY,2004,1,1
818,EGY,2005,1,1
818,EGY,2006,1,1
818,EGY,2007,1,1
818,EGY,2008,1,1
818,EGY,2009,1,1
818,EGY,2010,1,1
818,EGY,2011,1,1
818,EGY,2012,1,1
818,EGY,2013,1,1
818,EGY,2014,1,1
818,EGY,2015,1,1
818,EGY,2016,1,1
818,EGY,2017,1,1
232,ERI,2004,1,1
232,ERI,2005,1,1
232,ERI,2006,1,1
232,ERI,2007,1,1
232,ERI,2008,1,1
232,ERI,2009,1,1
232,ERI,2010,1,1
232,ERI,2011,1,1
232,ERI,2012,1,1
232,ERI,2013,1,1
232,ERI,2014,1,1
232,ERI,2015,1,1
232,ERI,2016,1,1
232,ERI,2017,1,1
231,ETH,2004,1,1
231,ETH,2005,1,1
231,ETH,2006,1,1
231,ETH,2007,1,1
231,ETH,2008,1,1
231,ETH,2009,1,1
231,ETH,2010,1,1
231,ETH,2011,1,1
231,ETH,2012,1,1
231,ETH,2013,1,1
231,ETH,2014,1,1
231,ETH,2015,1,1
231,ETH,2016,1,1
231,ETH,2017,1,1
242,FJI,2005,1,1
242,FJI,2006,1,1
242,FJI,2007,1,1
242,FJI,2008,1,1
242,FJI,2009,1,1
242,FJI,2010,1,1
242,FJI,2011,1,1
242,FJI,2012,1,1
242,FJI,2013,1,1
242,FJI,2014,1,1
242,FJI,2015,1,1
242,FJI,2016,1,1
242,FJI,2017,1,1
583,FSM,2005,1,1
583,FSM,2006,1,1
583,FSM,2007,1,1
583,FSM,2008,1,1
583,FSM,2009,1,1
583,FSM,2010,1,1
583,FSM,2011,1,1
583,FSM,2012,1,1
583,FSM,2013,1,1
583,FSM,2014,1,1
583,FSM,2015,1,1
583,FSM,2016,1,1
583,FSM,2017,1,1
266,GAB,2004,1,1
266,GAB,2005,1,1
266,GAB,2006,1,1
266,GAB,2007,1,1
266,GAB,2008,1,1
266,GAB,2009,1,1
266,GAB,2010,1,1
266,GAB,2011,1,1
266,GAB,2012,1,1
266,GAB,2013,1,1
266,GAB,2014,1,1
266,GAB,2015,1,1
266,GAB,2016,1,1
266,GAB,2017,1,1
268,GEO,2004,1,1
268,GEO,2005,1,1
268,GEO,2006,1,1
268,GEO,2007,1,1
268,GEO,2008,1,1
268,GEO,2009,1,1
268,GEO,2010,1,1
268,GEO,2011,1,1
268,GEO,2012,1,1
268,GEO,2013,1,1
268,GEO,2014,1,1
268,GEO,2015,1,1
268,GEO,2016,1,1
268,GEO,2017,1,1
288,GHA,2004,1,1
288,GHA,2005,1,1
288,GHA,2006,1,1
288,GHA,2007,1,1
288,GHA,2008,1,1
288,GHA,2009,1,1
288,GHA,2010,1,1
288,GHA,2011,1,1
288,GHA,2012,1,1
288,GHA,2013,1,1
288,GHA,2014,1,1
288,GHA,2015,1,1
288,GHA,2016,1,1
288,GHA,2017,1,1
324,GIN,2004,1,1
324,GIN,2005,1,1
324,GIN,2006,1,1
324,GIN,2007,1,1
324,GIN,2008,1,1
324,GIN,2009,1,1
324,GIN,2010,1,1
324,GIN,2011,1,1
324,GIN,2012,1,1
324,GIN,2013,1,1
324,GIN,2014,1,1
324,GIN,2015,1,1
324,GIN,2016,1,1
324,GIN,2017,1,1
270,GMB,2004,1,1
270,GMB,2005,1,1
270,GMB,2006,1,1
270,GMB,2007,1,1
270,GMB,2008,1,1
270,GMB,2009,1,1
270,GMB,2010,1,1
270,GMB,2011,1,1
270,GMB,2012,1,1
270,GMB,2013,1,1
270,GMB,2014,1,1
270,GMB,2015,1,1
270,GMB,2016,1,1
270,GMB,2017,1,1
624,GNB,2004,1,1
624,GNB,2005,1,1
624,GNB,2006,1,1
624,GNB,2007,1,1
624,GNB,2008,1,1
624,GNB,2009,1,1
624,GNB,2010,1,1
624,GNB,2011,1,1
624,GNB,2012,1,1
624,GNB,2013,1,1
624,GNB,2014,1,1
624,GNB,2015,1,1
624,GNB,2016,1,1
624,GNB,2017,1,1
226,GNQ,2005,1,1
226,GNQ,2006,1,1
226,GNQ,2007,1,1
226,GNQ,2008,1,1
226,GNQ,2009,1,1
226,GNQ,2010,1,1
226,GNQ,2011,1,1
226,GNQ,2012,1,1
226,GNQ,2013,1,1
226,GNQ,2014,1,1
226,GNQ,2015,1,1
226,GNQ,2016,1,1
226,GNQ,2017,1,1
308,GRD,2005,1,1
308,GRD,2006,1,1
308,GRD,2007,1,1
308,GRD,2008,1,1
308,GRD,2009,1,1
308,GRD,2010,1,1
308,GRD,2011,1,1
308,GRD,2012,1,1
308,GRD,2013,1,1
308,GRD,2014,1,1
308,GRD,2015,1,1
308,GRD,2016,1,1
308,GRD,2017,1,1
320,GTM,2004,1,1
320,GTM,2005,1,1
320,GTM,2006,1,1
320,GTM,2007,1,1
320,GTM,2008,1,1
320,GTM,2009,1,1
320,GTM,2010,1,1
320,GTM,2011,1,1
320,GTM,2012,1,1
320,GTM,2013,1,1
320,GTM,2014,1,1
320,GTM,2015,1,1
320,GTM,2016,1,1
320,GTM,2017,1,1
328,GUY,2005,1,1
328,GUY,2006,1,1
328,GUY,2007,1,1
328,GUY,2008,1,1
328,GUY,2009,1,1
328,GUY,2010,1,1
328,GUY,2011,1,1
328,GUY,2012,1,1
328,GUY,2013,1,1
328,GUY,2014,1,1
328,GUY,2015,1,1
328,GUY,2016,1,1
328,GUY,2017,1,1
340,HND,2004,1,1
340,HND,2005,1,1
340,HND,2006,1,1
340,HND,2007,1,1
340,HND,2008,1,1
340,HND,2009,1,1
340,HND,2010,1,1
340,HND,2011,1,1
340,HND,2012,1,1
340,HND,2013,1,1
340,HND,2014,1,1
340,HND,2015,1,1
340,HND,2016,1,1
340,HND,2017,1,1
191,HRV,2004,1,1
191,HRV,2005,1,1
191,HRV,2006,1,1
191,HRV,2007,1,1
191,HRV,2008,1,1
191,HRV,2009,1,1
191,HRV,2010,1,1
191,HRV,2011,1,1
191,HRV,2012,1,1
191,HRV,2013,1,1
191,HRV,2014,1,1
191,HRV,2015,1,1
191,HRV,2016,1,1
191,HRV,2017,1,1
332,HTI,2004,1,1
332,HTI,2005,1,1
332,HTI,2006,1,1
332,HTI,2007,1,1
332,HTI,2008,1,1
332,HTI,2009,1,1
332,HTI,2010,1,1
332,HTI,2011,1,1
332,HTI,2012,1,1
332,HTI,2013,1,1
332,HTI,2014,1,1
332,HTI,2015,1,1
332,HTI,2016,1,1
332,HTI,2017,1,1
360,IDN,2004,1,1
360,IDN,2005,1,1
360,IDN,2006,1,1
360,IDN,2007,1,1
360,IDN,2008,1,1
360,IDN,2009,1,1
360,IDN,2010,1,1
360,IDN,2011,1,1
360,IDN,2012,1,1
360,IDN,2013,1,1
360,IDN,2014,1,1
360,IDN,2015,1,1
360,IDN,2016,1,1
360,IDN,2017,1,1
356,IND,2004,1,1
356,IND,2005,1,1
356,IND,2006,1,1
356,IND,2007,1,1
356,IND,2008,1,1
356,IND,2009,1,1
356,IND,2010,1,1
356,IND,2011,1,1
356,IND,2012,1,1
356,IND,2013,1,1
356,IND,2014,1,1
356,IND,2015,1,1
356,IND,2016,1,1
356,IND,2017,1,1
364,IRN,2004,1,1
364,IRN,2005,1,1
364,IRN,2006,1,1
364,IRN,2007,1,1
364,IRN,2008,1,1
364,IRN,2009,1,1
364,IRN,2010,1,1
364,IRN,2011,1,1
364,IRN,2012,1,1
364,IRN,2013,1,1
364,IRN,2014,1,1
364,IRN,2015,1,1
364,IRN,2016,1,1
364,IRN,2017,1,1
368,IRQ,2004,1,1
368,IRQ,2005,1,1
368,IRQ,2006,1,1
368,IRQ,2007,1,1
368,IRQ,2008,1,1
368,IRQ,2009,1,1
368,IRQ,2010,1,1
368,IRQ,2011,1,1
368,IRQ,2012,1,1
368,IRQ,2013,1,1
368,IRQ,2014,1,1
368,IRQ,2015,1,1
368,IRQ,2016,1,1
368,IRQ,2017,1,1
388,JAM,2004,1,1
388,JAM,2005,1,1
388,JAM,2006,1,1
388,JAM,2007,1,1
388,JAM,2008,1,1
388,JAM,2009,1,1
388,JAM,2010,1,1
388,JAM,2011,1,1
388,JAM,2012,1,1
388,JAM,2013,1,1
388,JAM,2014,1,1
388,JAM,2015,1,1
388,JAM,2016,1,1
388,JAM,2017,1,1
400,JOR,2004,1,1
400,JOR,2005,1,1
400,JOR,2006,1,1
400,JOR,2007,1,1
400,JOR,2008,1,1
400,JOR,2009,1,1
400,JOR,2010,1,1
400,JOR,2011,1,1
400,JOR,2012,1,1
400,JOR,2013,1,1
400,JOR,2014,1,1
400,JOR,2015,1,1
400,JOR,2016,1,1
400,JOR,2017,1,1
398,KAZ,2004,1,1
398,KAZ,2005,1,1
398,KAZ,2006,1,1
398,KAZ,2007,1,1
398,KAZ,2008,1,1
398,KAZ,2009,1,1
398,KAZ,2010,1,1
398,KAZ,2011,1,1
398,KAZ,2012,1,1
398,KAZ,2013,1,1
398,KAZ,2014,1,1
398,KAZ,2015,1,1
398,KAZ,2016,1,1
398,KAZ,2017,1,1
404,KEN,2004,1,1
404,KEN,2005,1,1
404,KEN,2006,1,1
404,KEN,2007,1,1
404,KEN,2008,1,1
404,KEN,2009,1,1
404,KEN,2010,1,1
404,KEN,2011,1,1
404,KEN,2012,1,1
404,KEN,2013,1,1
404,KEN,2014,1,1
404,KEN,2015,1,1
404,KEN,2016,1,1
404,KEN,2017,1,1
417,KGZ,2004,1,1
417,KGZ,2005,1,1
417,KGZ,2006,1,1
417,KGZ,2007,1,1
417,KGZ,2008,1,1
417,KGZ,2009,1,1
417,KGZ,2010,1,1
417,KGZ,2011,1,1
417,KGZ,2012,1,1
417,KGZ,2013,1,1
417,KGZ,2014,1,1
417,KGZ,2015,1,1
417,KGZ,2016,1,1
417,KGZ,2017,1,1
116,KHM,2004,1,1
116,KHM,2005,1,1
116,KHM,2006,1,1
116,KHM,2007,1,1
116,KHM,2008,1,1
116,KHM,2009,1,1
116,KHM,2010,1,1
116,KHM,2011,1,1
116,KHM,2012,1,1
116,KHM,2013,1,1
116,KHM,2014,1,1
116,KHM,2015,1,1
116,KHM,2016,1,1
116,KHM,2017,1,1
296,KIR,2005,1,1
296,KIR,2006,1,1
296,KIR,2007,1,1
296,KIR,2008,1,1
296,KIR,2009,1,1
296,KIR,2010,1,1
296,KIR,2011,1,1
296,KIR,2012,1,1
296,KIR,2013,1,1
296,KIR,2014,1,1
296,KIR,2015,1,1
296,KIR,2016,1,1
296,KIR,2017,1,1
659,KNA,2005,1,1
659,KNA,2006,1,1
659,KNA,2007,1,1
659,KNA,2008,1,1
659,KNA,2009,1,1
659,KNA,2010,1,1
659,KNA,2011,1,1
659,KNA,2012,1,1
659,KNA,2013,1,1
659,KNA,2014,1,1
659,KNA,2015,1,1
659,KNA,2016,1,1
659,KNA,2017,1,1
418,LAO,2004,1,1
418,LAO,2005,1,1
418,LAO,2006,1,1
418,LAO,2007,1,1
418,LAO,2008,1,1
418,LAO,2009,1,1
418,LAO,2010,1,1
418,LAO,2011,1,1
418,LAO,2012,1,1
418,LAO,2013,1,1
418,LAO,2014,1,1
418,LAO,2015,1,1
418,LAO,2016,1,1
418,LAO,2017,1,1
422,LBN,2004,1,1
422,LBN,2005,1,1
422,LBN,2006,1,1
422,LBN,2007,1,1
422,LBN,2008,1,1
422,LBN,2009,1,1
422,LBN,2010,1,1
422,LBN,2011,1,1
422,LBN,2012,1,1
422,LBN,2013,1,1
422,LBN,2014,1,1
422,LBN,2015,1,1
422,LBN,2016,1,1
422,LBN,2017,1,1
430,LBR,2004,1,1
430,LBR,2005,1,1
430,LBR,2006,1,1
430,LBR,2007,1,1
430,LBR,2008,1,1
430,LBR,2009,1,1
430,LBR,2010,1,1
430,LBR,2011,1,1
430,LBR,2012,1,1
430,LBR,2013,1,1
430,LBR,2014,1,1
430,LBR,2015,1,1
430,LBR,2016,1,1
430,LBR,2017,1,1
434,LBY,2004,1,1
434,LBY,2005,1,1
434,LBY,2006,1,1
434,LBY,2007,1,1
434,LBY,2008,1,1
434,LBY,2009,1,1
434,LBY,2010,1,"0,5"
434,LBY,2011,1,0
434,LBY,2012,1,0
434,LBY,2013,1,0
434,LBY,2014,1,0
434,LBY,2015,1,0
434,LBY,2016,1,0
434,LBY,2017,1,0
662,LCA,2005,1,1
662,LCA,2006,1,1
662,LCA,2007,1,1
662,LCA,2008,1,1
662,LCA,2009,1,1
662,LCA,2010,1,1
662,LCA,2011,1,1
662,LCA,2012,1,1
662,LCA,2013,1,1
662,LCA,2014,1,1
662,LCA,2015,1,1
662,LCA,2016,1,1
662,LCA,2017,1,1
144,LKA,2004,1,1
144,LKA,2005,1,1
144,LKA,2006,1,1
144,LKA,2007,1,1
144,LKA,2008,1,1
144,LKA,2009,1,1
144,LKA,2010,1,1
144,LKA,2011,1,1
144,LKA,2012,1,1
144,LKA,2013,1,1
144,LKA,2014,1,1
144,LKA,2015,1,1
144,LKA,2016,1,1
144,LKA,2017,1,1
426,LSO,2004,1,1
426,LSO,2005,1,1
426,LSO,2006,1,1
426,LSO,2007,1,1
426,LSO,2008,1,1
426,LSO,2009,1,1
426,LSO,2010,1,1
426,LSO,2011,1,1
426,LSO,2012,1,1
426,LSO,2013,1,1
426,LSO,2014,1,1
426,LSO,2015,1,1
426,LSO,2016,1,1
426,LSO,2017,1,1
504,MAR,2004,1,1
504,MAR,2005,1,1
504,MAR,2006,1,1
504,MAR,2007,1,1
504,MAR,2008,1,1
504,MAR,2009,1,1
504,MAR,2010,1,1
504,MAR,2011,1,1
504,MAR,2012,1,1
504,MAR,2013,1,1
504,MAR,2014,1,1
504,MAR,2015,1,1
504,MAR,2016,1,1
504,MAR,2017,1,1
498,MDA,2004,1,1
498,MDA,2005,1,1
498,MDA,2006,1,1
498,MDA,2007,1,1
498,MDA,2008,1,1
498,MDA,2009,1,1
498,MDA,2010,1,1
498,MDA,2011,1,1
498,MDA,2012,1,1
498,MDA,2013,1,1
498,MDA,2014,1,1
498,MDA,2015,1,1
498,MDA,2016,1,1
498,MDA,2017,1,1
450,MDG,2004,1,1
450,MDG,2005,1,1
450,MDG,2006,1,1
450,MDG,2007,1,1
450,MDG,2008,1,1
450,MDG,2009,1,1
450,MDG,2010,1,1
450,MDG,2011,1,1
450,MDG,2012,1,1
450,MDG,2013,1,1
450,MDG,2014,1,1
450,MDG,2015,1,1
450,MDG,2016,1,1
450,MDG,2017,1,1
462,MDV,2005,1,1
462,MDV,2006,1,1
462,MDV,2007,1,1
462,MDV,2008,1,1
462,MDV,2009,1,1
